datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-NE_avg,carbon_intensity_exchange_MX-NE_avg,power_net_import_MX-NO_avg,carbon_intensity_exchange_MX-NO_avg,power_net_import_US-CENT-SWPP_avg,carbon_intensity_exchange_US-CENT-SWPP_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-NE_avg,latest_forecasted_power_net_import_MX-NO_avg,latest_forecasted_power_net_import_US-CENT-SWPP_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-06-17 15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1623942000.0,US-TEX-ERCO,434.18,354.7,434.17,,444.94,52159.0,,,68.77,0.0,52227.77,eia.gov,71.8,20.85,71.81,20.84,3831.0,,,11887.0,4904.0,5824.0,143.0,25552.0,,18.0,3834.57,0.01,0.07,11912.89,4920.72,5824.41,146.84,25569.89,0.14,18.23,0.0,0.0,,,2.77,460.86,0.0,,66.0,444.27,-0.64,1.01,317.88,301.35,290.63,0.13,,,51551.0,,,,,,
2021-06-17 16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1623945600.0,US-TEX-ERCO,435.8,353.84,435.74,,475.68,56525.0,,,81.32,0.0,56606.32,eia.gov,73.3,19.93,73.3,19.92,3831.0,,,11956.0,5019.0,6098.0,143.0,29464.0,,14.0,3834.99,0.01,0.06,11988.13,5034.91,6098.45,147.47,29487.98,0.1,14.23,0.0,0.0,,,2.32,460.86,0.0,,79.0,476.11,-1.17,1.17,415.9,302.7,289.82,0.17,,,56247.0,,,,,,
2021-06-17 17:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1623949200.0,US-TEX-ERCO,451.4,364.5,451.09,,488.07,60533.0,,,513.68,0.0,61046.68,eia.gov,77.49,16.2,77.54,16.14,3830.0,,,11958.0,3713.0,5903.0,151.0,34954.0,,24.0,3853.44,0.01,0.18,12161.72,3803.17,5905.5,178.84,35118.28,0.38,25.25,0.0,0.0,,,2.68,460.86,0.0,,511.0,488.21,-1.75,1.28,504.26,304.02,288.97,0.19,,,60957.0,,,,,,
2021-06-17 18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1623952800.0,US-TEX-ERCO,455.06,366.15,454.79,,477.53,63559.0,,,775.87,0.0,64334.87,eia.gov,79.0,15.0,79.1,14.88,3829.0,,,11883.0,3552.0,5805.0,98.0,38386.0,,6.0,3862.66,0.01,0.24,12177.44,3697.24,5808.58,140.94,38639.27,0.78,7.79,0.0,0.0,,,2.87,460.86,0.0,,773.0,477.59,-2.45,1.42,578.56,305.19,288.28,0.21,,,65247.0,,,,,,
2021-06-17 19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1623956400.0,US-TEX-ERCO,454.12,364.59,453.98,,465.46,66167.0,,,833.58,0.0,67000.58,eia.gov,79.33,14.91,79.45,14.76,3828.0,,,11901.0,3964.0,5710.0,94.0,40658.0,,12.0,3863.51,0.01,0.24,12204.16,4131.89,5713.77,140.93,40931.54,0.75,13.9,0.0,0.0,,,2.58,460.86,0.0,,831.0,465.47,-2.87,1.47,987.71,305.95,287.73,0.01,,,68395.0,,,,,,
2021-06-17 20:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1623960000.0,US-TEX-ERCO,455.84,365.52,455.83,,456.4,67923.0,,,752.0,0.0,68675.0,eia.gov,80.0,14.37,80.13,14.24,3830.0,,,11971.0,4082.0,5493.0,94.0,42438.0,,15.0,3861.78,0.01,0.22,12230.3,4238.82,5496.37,135.68,42694.55,0.78,16.61,0.0,0.0,,,2.0,460.86,0.0,,750.0,456.39,-3.16,1.54,969.29,306.38,287.32,0.01,,,69811.0,,,,,,
2021-06-17 21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1623963600.0,US-TEX-ERCO,454.21,364.18,454.27,,449.32,68382.0,,,778.0,0.0,69160.0,eia.gov,79.72,14.7,79.86,14.54,3827.0,,,11981.0,4426.0,5425.0,95.0,42577.0,,51.0,3859.56,0.01,0.22,12245.6,4598.46,5428.43,137.24,42837.08,0.87,52.64,0.0,0.0,,,2.0,460.86,0.0,,776.0,449.29,-3.14,1.99,936.66,306.24,287.37,0.02,,,70335.0,,,,,,
2021-06-17 22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1623967200.0,US-TEX-ERCO,456.03,365.56,456.18,,442.5,68735.0,,,786.0,0.0,69521.0,eia.gov,80.13,14.32,80.28,14.15,3824.0,,,12014.0,4271.0,5360.0,98.0,43094.0,,74.0,3856.79,0.01,0.22,12272.73,4450.89,5363.42,140.43,43360.08,0.93,75.62,0.0,0.0,,,2.0,460.86,0.0,,784.0,442.45,-3.47,1.89,882.31,306.3,287.12,0.02,,,70258.0,,,,,,
2021-06-17 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1623970800.0,US-TEX-ERCO,453.3,363.29,453.48,,433.26,68404.0,,,627.37,0.0,69031.37,eia.gov,79.68,14.74,79.82,14.59,3823.0,,,11887.0,4643.0,5242.0,98.0,42667.0,,44.0,3849.19,0.0,0.17,12094.13,4799.89,5244.56,131.13,42866.51,0.59,45.27,0.0,0.0,,,1.37,460.86,0.0,,626.0,433.2,-3.48,1.96,814.13,305.56,287.3,0.12,,,69647.0,,,,,,
2021-06-18 00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1623974400.0,US-TEX-ERCO,451.16,362.2,451.36,,428.59,67434.0,,,597.68,0.0,68031.68,eia.gov,79.05,15.29,79.19,15.15,3823.0,,,11938.0,5276.0,4839.0,98.0,41419.0,,41.0,3848.32,0.01,0.17,12138.73,5435.55,4840.97,127.71,41597.48,0.48,42.33,0.0,0.0,,,1.68,460.86,0.0,,596.0,428.5,-3.23,2.25,734.45,304.08,287.77,0.45,,,68304.0,,,,,,
2021-06-18 01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1623978000.0,US-TEX-ERCO,457.24,368.37,457.68,,408.42,65306.0,,,593.0,0.0,65899.0,eia.gov,80.05,14.11,80.24,13.91,3824.0,,,11962.0,5897.0,3087.0,97.0,40375.0,,64.0,3850.6,0.01,0.18,12162.85,6084.17,3087.7,123.39,40524.24,0.45,65.47,0.0,0.0,,,2.0,460.86,0.0,,591.0,408.24,-3.33,2.16,155.37,302.49,288.08,0.15,,,65885.0,,,,,,
2021-06-18 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1623981600.0,US-TEX-ERCO,467.5,378.03,467.82,,383.36,62734.0,,,239.0,0.0,62973.0,eia.gov,82.13,11.78,82.23,11.67,3825.0,,,11877.0,6753.0,471.0,97.0,39678.0,,33.0,3836.44,0.01,0.1,11956.17,6840.4,471.12,106.39,39728.46,0.27,33.68,0.0,0.0,,,2.0,460.86,0.0,,237.0,382.7,-3.24,1.97,88.59,300.67,287.91,0.21,,,63858.0,,,,,,
2021-06-18 03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1623985200.0,US-TEX-ERCO,450.58,365.96,450.88,,370.8,60784.0,,,228.48,0.0,61012.48,eia.gov,78.24,15.47,78.34,15.37,3825.0,,,11876.0,9246.0,0.0,96.0,35718.0,,23.0,3836.43,0.0,0.09,11951.63,9336.67,0.11,103.31,35760.34,0.2,23.74,0.0,0.0,,,1.48,460.86,0.0,,227.0,370.21,-3.03,2.31,60.08,299.63,288.33,0.29,,,61054.0,,,,,,
2021-06-18 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1623988800.0,US-TEX-ERCO,425.75,348.78,426.03,,353.47,56935.0,,,227.22,0.0,57162.22,eia.gov,72.02,21.26,72.11,21.17,3826.0,,,11964.0,11950.0,5.0,96.0,29047.0,,47.0,3837.89,0.0,0.09,12036.64,12046.12,5.11,103.24,29085.3,0.1,47.75,0.0,0.0,,,1.22,460.86,0.0,,226.0,352.89,-2.71,2.44,45.06,298.97,288.48,0.3,,,57251.0,,,,,,
2021-06-18 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1623992400.0,US-TEX-ERCO,409.87,338.78,410.34,,346.96,52637.0,,,389.6,0.0,53026.6,eia.gov,67.55,25.19,67.7,25.03,3826.0,,,11932.0,13080.0,0.0,96.0,23664.0,,39.0,3847.5,0.01,0.15,12055.85,13248.74,0.18,108.22,23725.39,0.19,40.39,0.0,0.0,,,1.6,460.86,0.0,,388.0,346.49,-2.33,2.59,36.05,298.43,288.58,0.3,,,52737.0,,,,,,
2021-06-18 06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1623996000.0,US-TEX-ERCO,392.16,326.7,392.74,,326.99,48619.0,,,430.0,0.0,49049.0,eia.gov,63.03,29.11,63.19,28.94,3827.0,,,11606.0,13973.0,0.0,95.0,19081.0,,37.0,3851.83,0.01,0.18,11736.19,14170.67,0.22,109.45,19141.62,0.08,38.74,0.0,0.0,,,2.0,460.86,0.0,,428.0,326.36,-1.84,2.52,30.04,297.9,288.7,0.31,,,47394.0,,,,,,
2021-06-18 07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1623999600.0,US-TEX-ERCO,373.53,310.43,374.23,,319.39,45639.0,,,595.0,0.0,46234.0,eia.gov,60.09,31.56,60.3,31.32,3827.0,,,10252.0,14180.0,0.0,112.0,17234.0,,34.0,3862.76,0.01,0.25,10425.56,14456.25,0.3,132.89,17319.24,0.13,36.61,0.0,0.0,,,2.0,460.86,0.0,,593.0,318.92,-1.41,2.41,0.0,297.39,288.8,0.01,,,44338.0,,,,,,
2021-06-18 08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1624003200.0,US-TEX-ERCO,360.25,297.25,360.82,,319.54,43328.0,,,598.82,0.0,43926.82,eia.gov,58.81,32.4,59.01,32.16,3827.0,,,8776.0,13840.0,0.0,93.0,16751.0,,41.0,3863.87,0.01,0.25,8949.81,14116.5,0.3,113.85,16838.55,0.15,43.53,0.0,0.0,,,1.82,460.86,0.0,,597.0,319.11,-1.01,2.17,0.0,296.9,288.83,0.01,,,42236.0,,,,,,
2021-06-18 09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1624006800.0,US-TEX-ERCO,355.13,291.79,355.48,,330.52,41910.0,,,598.8,0.0,42508.8,eia.gov,58.5,32.41,58.69,32.18,3829.0,,,8008.0,13393.0,0.0,93.0,16546.0,,41.0,3865.77,0.01,0.25,8189.66,13660.82,0.3,114.3,16634.08,0.09,43.52,0.0,0.0,,,1.8,460.86,0.0,,597.0,330.13,-0.69,2.06,0.0,296.65,289.36,0.02,,,40827.0,,,,,,
2021-06-18 10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1624010400.0,US-TEX-ERCO,363.55,299.03,363.89,,339.8,41272.0,,,599.0,0.0,41871.0,eia.gov,59.88,30.89,60.07,30.65,3830.0,,,8105.0,12557.0,0.0,93.0,16642.0,,45.0,3866.46,0.01,0.25,8294.44,12818.1,0.3,115.16,16728.69,0.1,47.49,0.0,0.0,,,2.0,460.86,0.0,,597.0,339.4,-0.54,1.66,0.0,296.05,288.87,0.01,,,40238.0,,,,,,
2021-06-18 11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1624014000.0,US-TEX-ERCO,382.38,315.72,383.0,,338.96,41517.0,,,595.38,0.0,42112.38,eia.gov,62.7,28.12,62.93,27.84,3830.0,,,8818.0,11467.0,0.0,93.0,17239.0,,70.0,3866.24,0.0,0.24,9002.72,11719.93,0.29,120.33,17330.11,0.09,72.42,0.0,0.0,,,1.38,460.86,0.0,,594.0,338.68,-0.46,1.42,0.0,295.72,288.87,0.02,,,40518.0,,,,,,
2021-06-18 12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1624017600.0,US-TEX-ERCO,407.36,338.78,408.02,,343.65,42213.0,,,434.32,0.0,42647.32,eia.gov,66.0,24.95,66.19,24.73,3832.0,,,10180.0,10331.0,17.0,93.0,17708.0,,52.0,3857.39,0.01,0.19,10312.97,10508.23,17.55,115.46,17781.83,0.1,53.59,0.0,0.0,,,2.32,460.86,0.0,,432.0,343.02,-0.45,1.22,1.54,295.81,289.61,0.05,,,41783.0,,,,,,
2021-06-18 13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1624021200.0,US-TEX-ERCO,420.3,349.66,420.58,,389.22,43823.0,,,389.67,0.0,44212.67,eia.gov,67.66,23.63,67.77,23.49,3832.0,,,11110.0,8869.0,1331.0,93.0,18554.0,,34.0,3853.39,0.01,0.16,11242.39,9000.12,1332.71,113.21,18635.24,0.1,35.34,0.0,0.0,,,2.67,460.86,0.0,,387.0,388.73,-0.34,1.21,120.03,297.27,290.09,0.01,,,43134.0,,,,,,
2021-06-18 14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1624024800.0,US-TEX-ERCO,432.77,356.77,432.77,,427.73,47051.0,,,9.82,0.0,47060.82,eia.gov,70.28,21.57,70.28,21.57,3833.0,,,11649.0,5694.0,4344.0,112.0,21380.0,,39.0,3833.65,0.01,0.05,11652.61,5696.24,4344.1,112.82,21382.21,0.08,39.04,0.0,0.0,,,2.82,460.86,0.0,,7.0,414.39,-0.16,1.52,219.95,299.09,290.0,0.02,,,46275.0,,,,,,
2021-06-18 15:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624028400.0,US-TEX-ERCO,427.8,350.8,427.8,,423.97,51144.0,,,45.0,0.0,51189.0,eia.gov,69.95,22.56,69.96,22.55,3832.0,,,12033.0,5728.0,5656.0,147.0,23706.0,,42.0,3834.35,0.01,0.06,12049.41,5740.33,5656.29,149.69,23716.62,0.09,42.15,0.0,0.0,,,3.0,460.86,0.0,,42.0,421.34,0.01,1.78,321.97,301.02,289.72,0.06,,,49827.0,,,,,,
2021-06-18 16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624032000.0,US-TEX-ERCO,432.83,352.78,432.77,,448.22,55105.0,,,212.93,0.0,55317.93,eia.gov,72.04,21.02,72.06,20.98,3832.0,,,12138.0,5423.0,5983.0,156.0,27547.0,,26.0,3841.82,0.01,0.1,12219.02,5475.4,5984.14,167.68,27603.07,0.09,26.59,0.0,0.0,,,2.93,460.86,0.0,,210.0,448.04,-0.5,1.51,419.24,302.24,289.06,0.07,,,53863.0,,,,,,
2021-06-18 17:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1624035600.0,US-TEX-ERCO,445.48,361.05,445.42,,466.39,58526.0,,,184.88,0.0,58710.88,eia.gov,75.56,17.9,75.58,17.87,3832.0,,,12166.0,4297.0,6005.0,156.0,32018.0,,52.0,3840.28,0.01,0.09,12239.66,4337.41,6005.93,166.78,32068.18,0.09,52.45,0.0,0.0,,,2.88,460.86,0.0,,182.0,466.48,-0.99,1.46,508.05,303.48,288.53,0.08,,,57704.0,,,,,,
2021-06-18 18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1624039200.0,US-TEX-ERCO,460.43,371.71,460.39,,465.16,61694.0,,,587.62,0.0,62281.62,eia.gov,79.33,14.48,79.44,14.35,3832.0,,,12227.0,2960.0,5773.0,122.0,36716.0,,64.0,3856.94,0.01,0.18,12454.78,3087.56,5775.72,155.81,36885.26,0.1,65.26,0.0,0.0,,,2.62,460.86,0.0,,585.0,465.18,-1.65,1.79,582.86,304.72,287.92,0.14,,,61339.0,,,,,,
2021-06-18 19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624042800.0,US-TEX-ERCO,462.88,372.71,462.92,,458.48,64023.0,,,552.0,0.0,64575.0,eia.gov,80.39,13.64,80.5,13.51,3831.0,,,12225.0,2830.0,5721.0,100.0,39262.0,,54.0,3853.83,0.01,0.17,12433.27,2954.11,5723.54,132.01,39422.41,0.41,55.25,0.0,0.0,,,3.0,460.86,0.0,,549.0,458.46,-2.09,1.83,992.79,305.53,287.37,0.0,,,64553.0,,,,,,
2021-06-18 20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1624046400.0,US-TEX-ERCO,459.9,369.66,459.91,,456.87,65992.0,,,253.5,0.0,66245.5,eia.gov,80.23,13.97,80.28,13.91,3831.0,,,12252.0,3470.0,5618.0,94.0,40688.0,,39.0,3841.31,0.01,0.1,12346.52,3527.5,5619.12,108.59,40762.23,0.56,39.57,0.0,0.0,,,2.5,460.86,0.0,,251.0,456.84,-2.44,1.94,979.68,306.08,286.95,0.01,,,66635.0,,,,,,
2021-06-18 21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1624050000.0,US-TEX-ERCO,456.34,366.42,456.34,,455.38,67248.0,,,6.52,0.0,67254.52,eia.gov,79.79,14.51,79.79,14.51,3830.0,,,12240.0,4151.0,5513.0,94.0,41356.0,,64.0,3830.36,0.0,0.03,12242.46,4152.26,5513.05,94.52,41357.75,0.05,64.02,0.0,0.0,,,1.52,460.86,0.0,,5.0,453.71,-2.52,1.88,938.72,306.03,286.92,0.01,,,67540.0,,,,,,
2021-06-18 22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1624053600.0,US-TEX-ERCO,450.64,361.73,450.64,,451.51,67906.0,,,6.3,0.0,67912.3,eia.gov,78.75,15.61,78.75,15.61,3826.0,,,12227.0,4927.0,5582.0,93.0,41211.0,,40.0,3826.34,0.0,0.02,12229.34,4928.27,5582.05,93.49,41212.71,0.05,40.02,0.0,0.0,,,1.3,460.86,0.0,,5.0,449.08,-3.0,2.13,890.02,306.15,286.74,0.01,,,68419.0,,,,,,
2021-06-18 23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624057200.0,US-TEX-ERCO,444.62,357.17,444.62,,443.96,67524.0,,,6.15,0.0,67530.15,eia.gov,77.46,16.88,77.46,16.88,3822.0,,,12194.0,5793.0,5509.0,94.0,40070.0,,42.0,3822.33,0.0,0.02,12196.27,5794.35,5509.05,94.46,40071.61,0.04,42.02,0.0,0.0,,,1.15,460.86,0.0,,5.0,440.08,-3.13,2.16,824.52,305.65,287.02,0.02,,,67952.0,,,,,,
2021-06-19 00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1624060800.0,US-TEX-ERCO,439.97,354.29,439.97,,431.26,65844.0,,,6.4,0.0,65850.4,eia.gov,76.22,17.98,76.22,17.98,3821.0,,,12175.0,6674.0,5069.0,93.0,37961.0,,51.0,3821.36,0.0,0.03,12177.36,6675.54,5069.05,93.49,37962.51,0.04,51.02,0.0,0.0,,,1.4,460.86,0.0,,5.0,422.97,-3.1,1.97,746.7,304.59,287.66,0.02,,,66336.0,,,,,,
2021-06-19 01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1624064400.0,US-TEX-ERCO,442.9,358.24,442.9,,426.86,63376.0,,,5.65,0.0,63381.65,eia.gov,76.48,17.49,76.48,17.49,3821.0,,,12188.0,7736.0,3254.0,94.0,36203.0,,80.0,3821.35,0.01,0.03,12190.12,7737.38,3254.04,94.45,36204.2,0.05,80.02,0.0,0.0,,,1.65,460.86,0.0,,4.0,412.83,-3.55,2.32,164.8,302.97,288.01,0.0,,,63444.0,,,,,,
2021-06-19 02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1624068000.0,US-TEX-ERCO,452.73,368.1,452.73,,418.02,60337.0,,,5.3,0.0,60342.3,eia.gov,78.27,15.39,78.27,15.39,3822.0,,,12124.0,8696.0,498.0,93.0,35068.0,,36.0,3822.32,0.0,0.02,12125.98,8697.45,498.03,93.38,35069.05,0.04,36.02,0.0,0.0,,,1.3,460.86,0.0,,4.0,404.09,-3.15,2.15,93.33,301.07,288.06,0.03,,,59972.0,,,,,,
2021-06-19 03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1624071600.0,US-TEX-ERCO,429.66,351.05,429.66,,418.91,58452.0,,,3.52,0.0,58455.52,eia.gov,73.23,20.23,73.23,20.23,3823.0,,,11978.0,11733.0,0.0,93.0,30771.0,,54.0,3823.25,0.0,0.03,11979.3,11733.83,0.03,93.31,30771.7,0.05,54.02,0.0,0.0,,,1.52,460.86,0.0,,2.0,387.09,-3.15,2.3,62.84,299.87,288.41,0.01,,,57599.0,,,,,,
2021-06-19 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624075200.0,US-TEX-ERCO,406.47,334.84,406.47,,403.56,55060.0,,,3.38,0.0,55063.38,eia.gov,67.5,25.55,67.5,25.55,3824.0,,,11979.0,13974.0,0.0,94.0,25128.0,,61.0,3824.25,0.0,0.02,11980.21,13974.89,0.03,94.29,25128.63,0.04,61.02,0.0,0.0,,,1.38,460.86,0.0,,2.0,363.92,-2.91,2.59,46.67,299.24,288.77,0.04,,,53798.0,,,,,,
2021-06-19 05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1624078800.0,US-TEX-ERCO,393.59,327.07,393.59,,395.41,51114.0,,,3.72,0.0,51117.72,eia.gov,63.7,28.81,63.7,28.81,3826.0,,,11948.0,14633.0,0.0,93.0,20564.0,,50.0,3826.29,0.01,0.03,11949.3,14633.99,0.04,93.33,20564.67,0.05,50.02,0.0,0.0,,,1.72,460.86,0.0,,2.0,339.24,-2.45,2.84,37.34,298.56,289.02,0.04,,,50044.0,,,,,,
2021-06-19 06:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1624082400.0,US-TEX-ERCO,367.19,305.21,367.19,,378.31,47602.0,,,3.28,0.0,47605.28,eia.gov,58.93,33.03,58.93,33.03,3827.0,,,10610.0,15627.0,0.0,94.0,17391.0,,53.0,3827.25,0.0,0.02,10611.11,15628.0,0.03,94.26,17391.55,0.04,53.02,0.0,0.0,,,1.28,460.86,0.0,,2.0,325.33,-2.06,3.04,31.42,297.84,289.33,0.02,,,46714.0,,,,,,
2021-06-19 07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624086000.0,US-TEX-ERCO,340.23,280.05,340.23,,370.27,44586.0,,,3.13,0.0,44589.13,eia.gov,55.51,35.9,55.51,35.9,3827.0,,,8511.0,15896.0,0.0,112.0,16196.0,,44.0,3827.24,0.0,0.02,8512.03,15897.01,0.02,112.24,16196.52,0.03,44.02,0.0,0.0,,,1.13,460.86,0.0,,2.0,318.94,-1.52,3.0,0.0,297.26,289.51,0.0,,,43720.0,,,,,,
2021-06-19 08:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1624089600.0,US-TEX-ERCO,327.67,267.97,327.67,,347.19,42192.0,,,4.0,0.0,42196.0,eia.gov,54.1,36.83,54.1,36.82,3828.0,,,7309.0,15443.0,0.0,94.0,15471.0,,47.0,3828.29,0.0,0.02,7310.25,15444.51,0.02,94.25,15471.61,0.03,47.02,0.0,0.0,,,1.0,460.86,0.0,,3.0,309.3,-0.95,2.93,0.0,296.72,289.6,0.01,,,41507.0,,,,,,
2021-06-19 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1624093200.0,US-TEX-ERCO,328.0,267.65,328.0,,344.35,40101.0,,,6.2,0.0,40107.2,eia.gov,54.46,36.0,54.46,36.0,3828.0,,,6774.0,14341.0,0.0,94.0,15011.0,,53.0,3828.43,0.0,0.02,6775.96,14343.44,0.03,94.35,15011.9,0.04,53.02,0.0,0.0,,,1.2,460.86,0.0,,5.0,316.39,-0.4,2.62,0.0,296.35,289.58,0.01,,,39810.0,,,,,,
2021-06-19 10:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1624096800.0,US-TEX-ERCO,332.6,271.2,332.59,,357.83,39042.0,,,6.2,0.0,39048.2,eia.gov,55.41,34.78,55.41,34.78,3829.0,,,6595.0,13485.0,0.0,94.0,14984.0,,55.0,3829.44,0.0,0.02,6597.06,13487.33,0.03,94.36,14984.9,0.04,55.02,0.0,0.0,,,1.2,460.86,0.0,,5.0,333.1,-0.15,2.46,0.0,295.86,289.7,0.02,,,38849.0,,,,,,
2021-06-19 11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1624100400.0,US-TEX-ERCO,342.85,280.19,342.85,,363.01,38645.0,,,6.42,0.0,38651.42,eia.gov,57.0,33.09,57.0,33.09,3830.0,,,6835.0,12693.0,0.0,94.0,15135.0,,58.0,3830.47,0.0,0.03,6837.13,12695.23,0.03,94.46,15135.99,0.04,58.03,0.0,0.0,,,1.42,460.86,0.0,,5.0,335.29,0.1,2.18,0.0,295.51,289.71,0.02,,,38594.0,,,,,,
2021-06-19 12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1624104000.0,US-TEX-ERCO,355.45,291.22,355.44,,382.6,38399.0,,,6.0,0.0,38405.0,eia.gov,58.97,31.05,58.97,31.05,3831.0,,,7168.0,11809.0,20.0,94.0,15438.0,,39.0,3831.42,0.0,0.02,7170.09,11810.93,20.03,94.42,15439.03,0.03,39.02,0.0,0.0,,,1.0,460.86,0.0,,5.0,366.95,0.14,1.82,1.54,295.51,289.77,0.06,,,38497.0,,,,,,
